"date","site_name","GPP","ER","depth","temp.water","day.length","discharge","shortwave","velocity"
2010-08-18,"nwis_11463682",5.95954986323087,-7.66480260758088,0.474421920254972,20.6510416666667,13,4.22245484171875,313.832583333333,0.596857289395067
2010-08-19,"nwis_11463682",6.38145618092195,-7.93727177045323,0.472325076794869,21.0229166666667,13,4.173195326625,313.379,0.594002819129034
2010-08-20,"nwis_11463682",6.44672421295937,-7.93274885119561,0.47027214403805,20.6416666666667,13,4.12570561446875,311.006,0.591210289877673
2010-08-21,"nwis_11463682",5.87717116533818,-7.73696066212148,0.472480484678332,19.871875,13,4.1767349325,307.388208583333,0.594214054018779
2010-08-22,"nwis_11463682",6.97860282327038,-8.55925662334624,0.474699155460029,20.471875,13,4.22894411915625,305.479333333333,0.597234628519186
2010-08-23,"nwis_11463682",7.32143254225594,-8.92442714605003,0.470671553320858,21.2270833333333,13,4.13750430071875,307.197041666667,0.591761256048359
2010-08-24,"nwis_11463682",7.53930443639678,-9.18471580256306,0.46421341085733,21.896875,13,3.9885458868125,303.908208333333,0.582977866885845
2010-08-25,"nwis_11463682",7.83782880543476,-9.3310380233197,0.464225378915084,22.3385416666667,13,3.98707105103125,296.747583333333,0.582988749767391
2010-08-26,"nwis_11463682",7.20632618051218,-9.02505164051832,0.470871522680467,21.40625,13,4.1395690708125,297.096208333333,0.592025587022684
2010-08-27,"nwis_11463682",7.79018872227931,-9.55080890706019,0.484477741532385,20.821875,13,4.46255810690625,299.556291666667,0.610557573603255
2010-08-28,"nwis_11463682",7.2635077477609,-9.75879613528084,0.48411139632909,19.7260416666667,12.75,4.4545939936875,167.584041666667,0.610060648130993
2010-08-29,"nwis_11463682",7.72923247247872,-10.3024698619062,0.48917350218907,19.4666666666667,12.75,4.57759529784375,291.824791666667,0.616963431892362
2010-08-31,"nwis_11463682",8.16462445537918,-10.0477439431177,0.485905047679298,20.2989583333333,12.75,4.49736423134375,289.910083333333,0.612504226015396
2010-09-01,"nwis_11463682",8.43356790919818,-10.5243472105623,0.477908788855912,20.9510416666667,12.75,4.30681544840625,281.874166666667,0.601611057217309
2010-09-02,"nwis_11463682",8.69551811534868,-10.8079401835599,0.469912696108029,21.475,12.75,4.11862640271875,283.230583333333,0.590725027782129
2010-09-03,"nwis_11463682",8.42951344156344,-10.6079101590768,0.464916400942068,21.125,12.75,4.00417914609375,280.850708333333,0.583932094114609
2010-09-04,"nwis_11463682",7.38230335690257,-10.2551176548277,0.460639106088207,20.6822916666667,12.75,3.90625005021875,284.628625,0.578116834399661
2010-09-05,"nwis_11463682",6.73924068121581,-10.0254182684801,0.472285803817792,20.584375,12.5,4.17290035946875,284.845083333333,0.593951190537375
2010-09-08,"nwis_11463682",5.6979249775586,-10.0068735867131,0.481524196522357,19.4770833333333,12.25,4.39117605509375,215.592333333333,0.606531141387953
2010-09-09,"nwis_11463682",5.5539849554155,-9.863333474308,0.481287826141433,19.034375,12.25,4.385571679125,271.0225,0.6062092144236
2010-09-10,"nwis_11463682",5.83952406800104,-9.70373758191913,0.48625249654098,19.3395833333333,12.75,4.505918278875,270.421958333333,0.612978326578348
2010-09-11,"nwis_11463682",5.86348052528661,-9.5527819365414,0.485733741156231,19.4947916666667,12.75,4.4935296583125,269.286208333333,0.61227155129208
2010-09-12,"nwis_11463682",5.69435866365873,-9.4508455951868,0.485108280118749,19.14375,12.75,4.47789639903125,264.224958333333,0.611417435721591
2010-09-13,"nwis_11463682",4.84343482944379,-8.4621317103512,0.482455609959157,18.7041666666667,12.75,4.41359355896875,265.473,0.607800630673149
2010-09-14,"nwis_11463682",4.74635132233397,-8.20345876419807,0.484473539527514,18.5916666666667,12.75,4.4628530740625,264.020208333333,0.61055295723251
2010-09-15,"nwis_11463682",5.8381615266338,-9.66730343124894,0.482479839093518,18.984375,12.75,4.41506839475,255.654041666667,0.607836167612081
2010-09-16,"nwis_11463682",5.77343763698935,-9.82422142537694,0.460103761645557,19.6541666666667,12.75,3.9000557399375,246.269125,0.577407395595327
2010-09-17,"nwis_11463682",5.39331871176139,-8.46293734725985,0.467525547957966,19.8739583333333,12.75,4.062287675875,237.127708333333,0.587474526305897
2010-09-18,"nwis_11463682",4.7628906838937,-7.98126405183025,0.478091974443824,19.5208333333333,12.75,4.30917518565625,238.13675,0.601854853590569
2010-09-19,"nwis_11463682",4.39846833816873,-8.29872250176688,0.487362351658821,18.7614583333333,12.75,4.53305525725,157.286375,0.614492222489924
2010-09-20,"nwis_11463682",5.36858043810653,-8.42368799602152,0.487161552071877,18.7791666666667,11.5,4.52833578275,247.20925,0.614218850992044
2010-09-21,"nwis_11463682",5.42456120351584,-7.75290569143268,0.485075831713738,18.49375,11.5,4.4770114975625,227.706375,0.611372918709205
