"year","site_name","GPP","ER","depth_log","temp.water","day.length","discharge_log","shortwave","velocity_log"
2013,"nwis_11447650",0.701411135654531,-3.71399192194719,0.885929142688118,13.8572916666667,9.75,5.47687604865606,51.9797083333333,0.0616078640837328
2013,"nwis_11447650",0.236945997992536,-2.92499159407132,0.895729327338406,6.60416666666667,9.25,5.44572959456076,109.673916666667,0.0651609106375408
2013,"nwis_11447650",0.412529120800547,-2.27397394577937,0.886695763397723,7.065625,9,5.47189074624125,107.19675,0.0617645321880288
2013,"nwis_11447650",0.622856287731447,-2.05422322080344,0.932109684010084,8.29583333333333,9,5.53565733109135,105.336666666667,0.119507787831024
2013,"nwis_11447650",0.600341901865583,-2.60861916674184,0.882258138322721,8.17916666666667,9,5.43473439779558,104.672083333333,0.0490089184814103
2013,"nwis_11447650",0.566429437563482,-2.77892830480827,0.908745283006764,8.0375,9,5.47063401035074,103.398916666667,0.0830213655024434
2013,"nwis_11447650",0.498037016217147,-3.13689658499934,0.919606736735659,8,9,5.4873149129353,103.139875,0.0980154968353629
2013,"nwis_11447650",0.607602817985065,-3.04886393901701,0.895097644190921,8.55,9,5.44463575402123,106.962083333333,0.0648268516469439
2013,"nwis_11447650",0.710955799753043,-3.25872510530864,0.868048386534947,8.72708333333333,9.25,5.41576632534557,107.339875,0.0325982410599446
2014,"nwis_11447650",0.971265275787054,-2.77421331909411,0.863338897216724,8.93333333333333,9,5.39359167983289,108.095458333333,0.020776009255861
2014,"nwis_11447650",0.967623153872333,-2.98386966092024,0.858685913910091,8.93541666666667,9,5.37628581570717,95.5797916666667,0.0134090239211237
2014,"nwis_11447650",0.897106377787035,-6.69700336583267,1.22597883409473,12.4739583333333,10.25,6.51068851959745,143.61425,0.603929628409565
2014,"nwis_11447650",0.238773759317455,-11.7543487387999,1.04748765385625,13.2864583333333,10.5,5.89448775505206,134.965458333333,0.306313156022732
2014,"nwis_11447650",0.233965784966356,-9.55025506212006,1.01420867151116,13.5177083333333,10.5,5.78168316557398,163.141583333333,0.251091657176316
2014,"nwis_11447650",0.252382346203591,-7.63679958041406,0.99280070234127,13.4166666666667,10.25,5.71661697354523,136.923166666667,0.216629411237468
2014,"nwis_11447650",0.470423844478076,-7.09961058502788,0.975332043409401,13.2510416666667,11.5,5.66755886433788,172.019583333333,0.189213931915058
2014,"nwis_11447650",0.996175136061269,-6.13880472597034,0.956773011962566,13.053125,10.5,5.60298228141515,138.476875,0.158216311492655
2014,"nwis_11447650",1.61840822537476,-6.33270496470629,0.925784367994664,13.0291666666667,11.5,5.53724969736979,174.08375,0.113181132822992
2014,"nwis_11447650",1.14156438324885,-5.26388508664134,1.19007550825367,13.5,11.5,6.38629143391298,107.529041666667,0.543986622656832
2014,"nwis_11447650",0.333597399416061,-12.4671005935247,1.19204060230533,12.896875,11.5,6.3908522191337,69.0832083333333,0.546979162070725
2014,"nwis_11447650",0.689889772045759,-6.36416416551412,1.18287986205679,13.41875,11.5,6.36545577794663,154.561583333333,0.5325028253325
2014,"nwis_11447650",0.201258817350846,-8.51813873609085,1.25891322594686,13.675,11.5,6.62967982620939,213.867750416667,0.659535409744298
2014,"nwis_11447650",0.068125814001193,-9.99647736075725,1.24303149167503,14.1354166666667,11.75,6.57174663611036,217.9335,0.632650521174773
2014,"nwis_11447650",0.330220909581269,-9.03730279110772,1.20886033908922,14.603125,11.75,6.44986369785466,179.913625,0.575156934860101
2014,"nwis_11447650",0.384780124086278,-9.26875694788844,1.16736498366879,14.8135416666667,11.75,6.30221180350142,222.031291666667,0.505386211908249
2014,"nwis_11447650",0.156536010192663,-7.79509157831575,1.14751611460536,14.8145833333333,11.75,6.23122112237067,234.068958333333,0.471963062343517
2014,"nwis_11447650",0.327984365298488,-7.96784034111591,1.2067793851586,13.85625,11.75,6.4426573026061,239.704791666667,0.571683187113917
2014,"nwis_11447650",0.155160877076446,-9.19640108824986,1.15834811036121,14.125,11.25,6.2716461712777,205.155291666667,0.49041621055843
2014,"nwis_11447650",0.12330963822507,-4.80225757245996,0.968734251183015,15.725,11.75,5.65908163438343,247.449041666667,0.180153502230599
2014,"nwis_11447650",0.492040008909348,-3.67553231849037,0.937284887392473,15.3875,12,5.60980692964762,248.072958333333,0.13780953711699
2014,"nwis_11447650",0.421131363616205,-3.4684583271439,1.1479142987905,13.3541666666667,12,6.24126623627842,191.50925,0.473767023319437
2014,"nwis_11447650",0.137846623501347,-8.70988179744057,1.15613408948641,12.6854166666667,12,6.26448810470029,278.504166666667,0.486782026717583
2014,"nwis_11447650",0.353444327146423,-3.12403362786643,1.14658645393407,12.9895833333333,13,6.23214903521345,247.105125,0.470936028304696
2014,"nwis_11447650",0.457649874057493,-5.25887542776003,1.12779745800266,13.071875,13,6.16520776891662,157.553208333333,0.439329040910885
2014,"nwis_11447650",0.516006642374383,-5.56327033371014,1.09491365152477,13.5864583333333,13,6.04976950908525,289.126416666667,0.384235644158407
2014,"nwis_11447650",0.409969134681893,-6.05050178301635,1.05669042279565,14.5510416666667,13,5.91891180604582,289.14325,0.320649074116503
2014,"nwis_11447650",0.527085345007718,-5.34916050547882,0.979254898377447,17.14375,12.25,5.67413332291706,286.77075,0.194739211314132
2014,"nwis_11447650",1.10285706415282,-5.16088035614264,0.962194031061272,18.215625,12.25,5.63267178631246,272.815041666667,0.1688202447802
2014,"nwis_11447650",1.39070264775669,-3.46155722184522,0.938199459627317,19.0208333333333,12.25,5.57796390943953,304.176125,0.133423016391468
2014,"nwis_11447650",1.52939795354703,-0.976430392519753,0.908154504446954,19.696875,12.75,5.51947560212386,282.029208333333,0.0906245124720408
2014,"nwis_11447650",4.00943339378225,-2.92701254019202,0.934242501921907,20.0583333333333,12.75,5.58711108115709,310.290291666667,0.13049675085962
2014,"nwis_11447650",3.00395038405204,-6.98983395646926,0.826720151428851,20.0791666666667,13,5.32929009607127,326.279166666667,-0.0289040809249451
2014,"nwis_11447650",0.760611526932811,-5.46786606898291,0.905308230216059,22.3125,14.25,5.56525328846705,355.917541666667,0.0959345477889253
2014,"nwis_11447650",1.55255954461967,-6.17956220760652,0.944157181929259,22.0083333333333,14.25,5.60292790492318,369.289,0.14351918149253
2014,"nwis_11447650",1.50678647055755,-6.77447401856378,0.93232600092322,22.346875,14.25,5.57221606023497,367.223958333333,0.125733022691571
2014,"nwis_11447650",1.64245349110696,-4.70973997089029,0.925648316021648,23.1322916666667,14.25,5.56778539082652,365.030375,0.117878774854556
2014,"nwis_11447650",1.23714389212373,-4.47021081043594,0.920402538849302,23.203125,14.25,5.56260606263359,365.900208333333,0.111292774963597
2014,"nwis_11447650",1.33523554576454,-4.53298535323988,0.93733233255994,23.359375,14.25,5.61023347963684,356.961958333333,0.137434693288738
2014,"nwis_11447650",1.25384073999789,-4.77394474988548,0.955208000575129,23.6510416666667,14.25,5.64816476625661,356.948791666667,0.162999368008093
2014,"nwis_11447650",1.70263046414258,-5.2856177080604,0.975055919527795,23.5697916666667,14.25,5.68982961365917,353.354041666667,0.192148845693209
2014,"nwis_11447650",1.21049204000759,-5.08243103189005,0.985153246573827,23.0583333333333,14.5,5.72284872911539,348.939625,0.208591813778003
2014,"nwis_11447650",1.39332307160273,-4.95515243377686,0.983099792371971,22.971875,14.5,5.71492655316077,351.090583333333,0.204999412032381
2014,"nwis_11447650",1.52517089918647,-4.87166526843853,0.983233986121331,23.184375,14.5,5.72019240284433,361.703416666667,0.205917038061441
2014,"nwis_11447650",1.50380960291145,-5.06999785574165,0.973848788616725,23.734375,14.5,5.69297530337673,359.115166666667,0.19094372080598
2014,"nwis_11447650",1.23002921159626,-4.92272372664771,0.944416429673288,24.4635416666667,14.5,5.60751773182944,358.568875,0.144073854597609
2014,"nwis_11447650",1.58815738769534,-4.52991069027552,0.934407434218468,24.7833333333333,14.5,5.58469839063458,363.0635,0.129130417031481
2014,"nwis_11447650",1.76447203515482,-4.73996244892561,0.945807794482423,24.5552083333333,14.5,5.59750807387977,363.605041666667,0.144361373325324
2014,"nwis_11447650",1.65597989646682,-4.92196132287367,0.931340566515402,24.3125,14.5,5.55404094328172,366.004125,0.121675545058152
2014,"nwis_11447650",1.59913714229762,-4.75104228711109,0.911319442088675,24.2260416666667,14.5,5.50468244880284,371.138791666667,0.0914827490077647
2014,"nwis_11447650",1.19237123922833,-4.93876189152282,0.900435110037204,24.1666666666667,14.5,5.49253384293316,375.029208333333,0.0785502979028937
2014,"nwis_11447650",1.5048532302263,-4.9508245937135,0.892880599161112,24.3864583333333,14.5,5.47428323111989,371.766958333333,0.0670611196074421
2014,"nwis_11447650",1.78850543608115,-4.8647755428566,0.898643110727103,24.45625,14.5,5.5007175529678,258.60175,0.077734922332343
2014,"nwis_11447650",1.09607790742073,-4.24621753913776,0.895492724180048,24.159375,14.5,5.5118068092,179.635,0.0758441521063404
2014,"nwis_11447650",1.4171958907119,-3.47996656700119,0.907356845441981,24.0614583333333,15.25,5.56918909889441,357.448291666667,0.100020899390259
2014,"nwis_11447650",1.37188565075718,-3.99705013157479,0.934426018384703,23.8979166666667,15.25,5.62167781789458,355.843708333333,0.136598168862164
2014,"nwis_11447650",1.20718694328183,-3.93497992581856,0.932662844250511,23.83125,15,5.61298817014478,357.077875,0.132996974837964
2014,"nwis_11447650",1.40752337837163,-3.91844569902842,0.923367287149476,23.946875,15.25,5.60706294519233,350.270375,0.123511713068825
2014,"nwis_11447650",1.53695835112211,-4.25117150304584,0.913491942745982,24.446875,14.25,5.58833897345562,339.650291666667,0.109809593230382
2014,"nwis_11447650",1.62503551233924,-4.84691475000843,0.923965962280774,24.79375,14,5.57767395415752,212.03833375,0.116547270537115
2014,"nwis_11447650",1.61140576434183,-3.97827076858496,0.902444971014037,24.7302083333333,14,5.51500275840872,211.528541666667,0.082770619668702
2014,"nwis_11447650",0.987721266762014,-4.45754175860917,0.930549810186111,23.4208333333333,14,5.57528419992414,334.418333333333,0.124083077561019
2014,"nwis_11447650",1.22505552558576,-4.8084853411814,0.955123543538415,23.5416666666667,14,5.63837730517964,349.999625,0.161633448197111
2014,"nwis_11447650",1.59649559832617,-4.85509725269879,0.971807304218431,23.7822916666667,14,5.68656397038688,355.820416666667,0.188150396585319
2014,"nwis_11447650",1.87703867354038,-5.21030868030858,0.959389415095229,24.2708333333333,14,5.6519826735377,349.461833333333,0.168621023161499
2014,"nwis_11447650",1.64343078886193,-5.10752619172328,0.938257755849595,24.6614583333333,14,5.59692836688901,330.671916666667,0.135955922783005
2014,"nwis_11447650",1.03020700247554,-4.74634529305992,0.926890129869126,24.7895833333333,14,5.56880769239992,190.998833333333,0.1191253657725
2014,"nwis_11447650",1.16512543036636,-4.02205540068951,0.930681447389281,24.6875,14,5.5780196604333,201.581458333333,0.124678958790643
2014,"nwis_11447650",1.2016171625099,-4.27621898319813,0.925332096244124,24.3135416666667,14,5.54925575218794,334.395,0.113557254873195
2014,"nwis_11447650",1.13375239025786,-3.55632366082398,0.889257261864078,24.69375,14,5.45003980921326,336.094166666667,0.0575731694818338
2014,"nwis_11447650",1.3443243469288,-3.22011232827297,0.862868052413299,25.00625,13.75,5.39751121472131,330.856666666667,0.0216171539371272
2014,"nwis_11447650",0.235135923492926,-3.85483898134249,0.887699711467061,22.875,13.5,5.47737309138545,268.078833333333,0.061917798573065
2014,"nwis_11447650",1.32646768999963,-4.32856982611625,0.925295857315406,23.0291666666667,13.5,5.56682969750426,319.500291666667,0.116892044372578
2014,"nwis_11447650",1.2596537084357,-5.55094229025561,0.959506533033882,23.2302083333333,13.5,5.66804810113824,319.860125,0.171445975464215
2014,"nwis_11447650",0.571836608195732,-4.45186468337057,0.970695970237478,23.140625,13.5,5.69010874556077,314.570083333333,0.187287606748695
2014,"nwis_11447650",0.889822335182513,-4.90575647610505,0.97822463122425,22.9145833333333,13.5,5.70691171069966,320.634291666667,0.198366768477622
2014,"nwis_11447650",0.299598190147349,-3.5865126724609,0.9163395519527,23.3520833333333,13.25,5.56331124176756,299.308583333333,0.106795360756203
2014,"nwis_11447650",0.916010839313593,-3.39327868099525,0.893216673915313,23.328125,13.25,5.51224868918616,313.106125,0.0726054334221455
2014,"nwis_11447650",1.13464202902039,-2.81000914331165,0.89538132540154,23.259375,13.25,5.4959758699358,310.912666666667,0.0725291858943432
2014,"nwis_11447650",0.9815410426875,-2.61525752445691,0.871605260571266,23.4333333333333,13,5.44107728122479,301.351125,0.0382709268154454
2014,"nwis_11447650",0.393360590831279,-2.47889894820891,0.86962289205832,23.40625,13,5.44144417981725,301.651208333333,0.036045172622965
2014,"nwis_11447650",0.500316892897394,-3.02103896147307,0.893642562482771,23.2427083333333,12.75,5.49102673126993,296.330791666667,0.0705775958999454
2014,"nwis_11447650",0.723093543852071,-3.01990582495853,0.906785558610562,23.2666666666667,12.75,5.50588156160316,294.139083333333,0.0861472353438763
2014,"nwis_11447650",0.821898650146673,-2.97131888527066,0.901656226749232,23.4864583333333,12.75,5.48996065903628,292.799833333333,0.0776507914665658
2014,"nwis_11447650",0.745766089964374,-3.1018449659761,0.915230392386377,23.6,12.75,5.52193040820316,262.177125,0.0980564381167773
2014,"nwis_11447650",0.823311929627151,-3.29322884216785,0.922264606627539,23.503125,12.75,5.5391409673466,290.928333333333,0.109163415254293
2014,"nwis_11447650",1.02175792306489,-3.82264589800787,0.925299711782754,23.4208333333333,12.75,5.54362854730913,290.639666666667,0.113447785624707
2014,"nwis_11447650",0.882771058042508,-3.76603332338637,0.90195793362729,23.64375,12.75,5.49011163330763,283.109125,0.0792476156666023
2014,"nwis_11447650",0.743344232077205,-3.96967897422245,0.864481736987869,16.1916666666667,9.75,5.37520750573738,126.96,0.0183885301598379
2014,"nwis_11447650",0.607433947622083,-5.06595532806034,0.852598924649718,15.5052083333333,9.75,5.37474169850621,121.088541666667,0.00887578524322103
2014,"nwis_11447650",0.0985130748349078,-3.16590789735704,0.899372009572229,12.7375,9,5.48769208511277,106.718083333333,0.0766291850459681
2014,"nwis_11447650",0.609152058302835,-3.26175560380725,0.828261150307269,12.78125,9,5.33497900993498,114.486,-0.0257180314682372
2014,"nwis_11447650",0.595176785078882,-2.86144367751593,1.04421507951086,13.5645833333333,9.25,5.93183950610796,56.556875,0.307940491599696
2014,"nwis_11447650",0.077868582237792,-11.2830095499752,1.21280134734702,14.1625,9.25,6.46453615102552,57.8596666666667,0.581866267696221
2014,"nwis_11447650",0.463960801668922,-2.59745581488587,1.28717477150813,13.1739583333333,9.25,6.74472375157703,69.8215,0.70887343302414
2014,"nwis_11447650",0.0968055776581984,-4.37496696116309,1.39046036534849,12.6072916666667,9.25,7.09943509959399,104.285125,0.880936255378788
2014,"nwis_11447650",1.02101976406479,-7.54848588954074,1.41704983059793,12.1677083333333,9.25,7.19471207206835,76.3910833333333,0.925728896948035
2014,"nwis_11447650",0.0271532557353375,-7.75567840197681,1.45342528645675,11.7572916666667,9,7.32502542984911,38.322375,0.987003669331035
2014,"nwis_11447650",0.505792842431851,-9.13025558307479,1.42863495241917,11.58125,9,7.23591477781489,52.110625,0.945206715817854
2014,"nwis_11447650",0.150719622208932,-10.1010999369781,1.43122030794135,11.971875,9,7.24519808917877,56.7532916666667,0.949564428752739
2014,"nwis_11447650",0.37874201886443,-9.26785033383265,1.36742176305086,12.3145833333333,9,7.01719630559571,105.861708333333,0.842164308074969
2014,"nwis_11447650",0.116686761208327,-9.80496462935622,1.32624362754068,11.6416666666667,9.25,6.86938843891595,107.234666666667,0.772763607996193
2014,"nwis_11447650",0.367920562258205,-10.2800655553365,1.29775821703759,10.778125,9.25,6.76741416124559,104.206083333333,0.724788666235892
2014,"nwis_11447650",0.0941571243300654,-9.35650679219902,1.26677508606446,10.103125,9.25,6.65669551419807,105.0905,0.672632044184698
2014,"nwis_11447650",0.033201355751926,-7.25941790622181,1.23376763090536,9.68958333333333,9.25,6.53978887164822,104.558291666667,0.617198754157994
2015,"nwis_11447650",0.0236339123824358,-4.40360729824308,1.0096093135923,9.34583333333333,9,5.77009241259862,69.3740416666667,0.243997731430978
2015,"nwis_11447650",0.164742085012966,-4.64672909848207,1.00009137054754,10.265625,9,5.74237440532345,97.9277083333333,0.229011807535827
2015,"nwis_11447650",0.160397776676862,-4.32256096561033,0.973418023239171,10.9489583333333,9.25,5.6738496953182,109.748333333333,0.188286165044398
2015,"nwis_11447650",0.318195758973536,-3.87179502611518,0.951207840589865,10.9083333333333,9.25,5.61757824387505,109.321416666667,0.154398232074824
2015,"nwis_11447650",0.414199167637258,-3.4795202744711,0.921384377092876,10.8104166666667,9.25,5.58994333943854,94.930375,0.119554637468259
2015,"nwis_11447650",0.0626043007841576,-1.73343136583846,0.925059897286338,10.9510416666667,9.5,5.55333262277136,122.162125,0.114464469055191
2015,"nwis_11447650",0.365805059253115,-1.76878993579392,0.917225348631404,10.9458333333333,9.5,5.55104200129998,120.375791666667,0.106490629110595
2015,"nwis_11447650",0.664506147443394,-1.39321790996539,0.927884516623407,12.1583333333333,10.25,5.58300570419708,134.785458333333,0.12324202986305
2015,"nwis_11447650",0.0427146698755883,-3.6887389222581,1.05776008421667,12.553125,10,5.93790285014883,66.3289166666667,0.324499449178025
2015,"nwis_11447650",0.945334783582214,-5.01449445297534,1.16508005754801,13.1010416666667,10,6.32821251072194,47.8910416666667,0.506036063819643
2015,"nwis_11447650",0.143344313277568,-8.12795314354024,1.32579946890499,12.946875,10.25,6.86748630611357,155.585208333333,0.771976792515279
2015,"nwis_11447650",0.229542501533751,-6.62025895634024,1.33180340445568,12.803125,10.5,6.88893501243222,155.633666666667,0.782082884581695
2015,"nwis_11447650",0.039247201930489,-8.5052596006685,1.30826382027606,12.7192708333333,10.5,6.80498477045204,158.392583333333,0.742477730148059
2015,"nwis_11447650",0.262610121686846,-8.7408378253304,1.27348306679948,13.0020833333333,10.5,6.68089326387155,162.835666666667,0.683953413477293
2015,"nwis_11447650",0.12014965315799,-7.6172685190299,1.23800678401981,13.5614583333333,10.5,6.55451057244364,162.9925,0.624283487978483
2015,"nwis_11447650",0.110690007592828,-7.28325636779215,1.20029900506294,13.9791666666667,10.5,6.42081719034808,165.788625,0.560942034644617
2015,"nwis_11447650",0.171787122639307,-8.00583905899602,1.16748050953809,14.2296875,10.5,6.30717164977887,165.92375,0.506167148608608
2015,"nwis_11447650",0.0449166769939524,-7.66228029366038,1.14086769513947,14.221875,11.5,6.21436974941307,168.100583333333,0.46166559575479
2015,"nwis_11447650",0.164102966119936,-7.35494377417714,1.10002079340569,13.9677083333333,11.5,6.07802733879319,173.622083333333,0.394154623248171
2015,"nwis_11447650",0.0678683402443737,-6.38764719665108,1.05616539646972,13.034375,11.5,5.92955918211327,183.806666666667,0.321452559016005
2015,"nwis_11447650",0.0197569138334358,-6.19523844906685,1.03811275523564,12.7020833333333,11.5,5.8747533764933,186.559,0.292437346247143
2015,"nwis_11447650",0.292093994915864,-4.24635642482007,1.01967935531664,12.5604166666667,11.5,5.81700592019113,184.144541666667,0.262554423122034
2015,"nwis_11447650",0.540668366495599,-2.84059879690439,1.01837772563031,12.7083333333333,11.5,5.81135340201529,182.493,0.26012843528766
2015,"nwis_11447650",0.372387827714469,-2.1130661498374,0.992533692202524,12.921875,10.75,5.73895349274565,186.168625,0.219556689767614
2015,"nwis_11447650",0.955963686837438,-3.7127059329901,1.00428138957811,13.0979166666667,10.5,5.77032242138597,104.306458333333,0.237799720236213
2015,"nwis_11447650",0.579969696834879,-3.50886074637685,0.979618458524769,13.3177083333333,10.5,5.69804131598601,206.266666666667,0.198669824953873
2015,"nwis_11447650",0.538756958478991,-2.62824870307966,0.950418923004359,13.4697916666667,11.5,5.65072582637964,182.40175,0.159254197755613
2015,"nwis_11447650",0.24878365381529,-2.20048202615699,0.970012965526469,13.5385416666667,11.5,5.66981958078663,209.874541666667,0.183299208198534
2015,"nwis_11447650",0.416184580366119,-1.65543796462714,0.957277439610705,13.6802083333333,11.5,5.64864280257569,215.00775,0.165753976474404
2015,"nwis_11447650",0.730227590646482,-1.17658324993626,0.95633838097351,13.9520833333333,11.5,5.62447784295979,218.383875,0.160712312807009
2015,"nwis_11447650",0.788949168344247,-0.0281160111030013,0.928507419536438,14.11875,11.5,5.56784734412389,221.958458333333,0.120808133951909
2015,"nwis_11447650",1.38647692963418,-0.746378944046049,0.90126025762522,14.9041666666667,11.75,5.50142681000566,220.712791666667,0.079833721431079
2015,"nwis_11447650",1.40216981922944,-0.982053085725693,0.89413029885705,15.334375,11.75,5.49473330578267,225.095541666667,0.0709890198731961
2015,"nwis_11447650",1.74292867962713,-1.83345070092801,0.886631127590281,15.7583333333333,11.75,5.47649477404674,192.85575,0.0607243052958529
2015,"nwis_11447650",1.47786101999406,-2.90492344450201,0.906732216996205,15.93125,11.25,5.52132287656186,65.1114583333333,0.0901992200855822
2015,"nwis_11447650",1.4940845067253,-2.89406396357508,0.909783521265582,16.0645833333333,11.75,5.49897901128897,226.308375,0.0884752526012392
2015,"nwis_11447650",1.60660178119411,-2.62496196552272,0.869247236286541,16.4291666666667,11.75,5.42441294716105,212.544875,0.0329954638238663
2015,"nwis_11447650",1.67771319195947,-1.64149997286355,0.884415429286078,19.9395833333333,14.25,5.51063744636942,351.662333333333,0.0639186054404562
2015,"nwis_11447650",2.03863652194704,-1.72136536301792,0.868398351088658,20.1614583333333,14,5.45213865308825,221.54445875,0.0367266630454132
2015,"nwis_11447650",1.93793939873724,-2.6654604545898,0.88991913010376,20.2854166666667,14,5.45835610158252,343.938375,0.0596137172813145
2015,"nwis_11447650",1.60121795818313,-1.67965744669867,0.873142940343081,20.6208333333333,14,5.41727330293569,354.19125,0.0354086679202995
2015,"nwis_11447650",1.66444789988282,-2.17582181085918,0.869304321715424,21.0958333333333,14,5.42306642420625,355.330625,0.0337192050794587
2015,"nwis_11447650",1.95391398659429,-2.09629186497569,0.89089235991382,23.8677083333333,14.25,5.52311138402434,355.023333333333,0.0739412084381677
2015,"nwis_11447650",2.21560312328637,-2.83787528507976,0.890436013927044,24.1072916666667,14,5.52182426423646,357.265125,0.0725221597365693
2015,"nwis_11447650",2.4000870602871,-2.94971018832122,0.911490136355887,24.4989583333333,14,5.56077230812611,353.955916666667,0.101184506202029
